data_version,Target year,Market_Node,Technology,Technology_Simplified,Operational_Status,Value
ERAA 2025 pre-CfE,2030,DEKF_OFF,Wind offshore fixed,Wind,Available on market,336
ERAA 2025 pre-CfE,2030,DKE1,Wind offshore fixed,Wind,Available on market,773
ERAA 2025 pre-CfE,2030,DKE1,Wind onshore,Wind,Available on market,880
ERAA 2025 pre-CfE,2030,DKKF_OFF,Wind offshore fixed,Wind,Available on market,605
ERAA 2025 pre-CfE,2030,DKW1,Wind offshore fixed,Wind,Available on market,2790
ERAA 2025 pre-CfE,2030,DKW1,Wind onshore,Wind,Available on market,5571
ERAA 2025 pre-CfE,2030,EE00,Wind onshore,Wind,Available on market,2682
ERAA 2025 pre-CfE,2030,ES00,Wind onshore,Wind,Available on market,57736
ERAA 2025 pre-CfE,2030,ESA1_OFF,Wind offshore floating,Wind,Available on market,300
ERAA 2025 pre-CfE,2030,ESA2_OFF,Wind offshore floating,Wind,Available on market,400
ERAA 2025 pre-CfE,2030,ESAS_OFF,Wind offshore floating,Wind,Available on market,250
ERAA 2025 pre-CfE,2030,ESC1_OFF,Wind offshore floating,Wind,Available on market,300
ERAA 2025 pre-CfE,2030,ESG1_OFF,Wind offshore floating,Wind,Available on market,1350
ERAA 2025 pre-CfE,2030,ESG2_OFF,Wind offshore floating,Wind,Available on market,200
ERAA 2025 pre-CfE,2030,FI00,Wind onshore,Wind,Available on market,19640
ERAA 2025 pre-CfE,2030,FR00,Wind offshore fixed,Wind,Available on market,2930
ERAA 2025 pre-CfE,2030,FR00,Wind offshore floating,Wind,Available on market,85
ERAA 2025 pre-CfE,2030,FR00,Wind onshore,Wind,Available on market,30500
ERAA 2025 pre-CfE,2030,GR00,Wind offshore floating,Wind,Available on market,554
ERAA 2025 pre-CfE,2030,GR00,Wind onshore,Wind,Available on market,7792
ERAA 2025 pre-CfE,2030,GR03,Wind onshore,Wind,Available on market,666
ERAA 2025 pre-CfE,2030,HR00,Wind onshore,Wind,Available on market,1551
ERAA 2025 pre-CfE,2030,HU00,Wind onshore,Wind,Available on market,1090
ERAA 2025 pre-CfE,2030,IE00,Wind offshore fixed,Wind,Available on market,1354
ERAA 2025 pre-CfE,2030,IE00,Wind onshore,Wind,Available on market,7130
ERAA 2025 pre-CfE,2030,ITCA,Wind onshore,Wind,Available on market,2475
ERAA 2025 pre-CfE,2030,ITCN,Wind offshore fixed,Wind,Available on market,100
ERAA 2025 pre-CfE,2030,ITCN,Wind onshore,Wind,Available on market,288
ERAA 2025 pre-CfE,2030,ITCS,Wind onshore,Wind,Available on market,5293
ERAA 2025 pre-CfE,2030,ITN1,Wind offshore fixed,Wind,Available on market,200
ERAA 2025 pre-CfE,2030,ITN1,Wind onshore,Wind,Available on market,445
ERAA 2025 pre-CfE,2030,ITS1,Wind offshore fixed,Wind,Available on market,600
ERAA 2025 pre-CfE,2030,ITS1,Wind onshore,Wind,Available on market,10327
ERAA 2025 pre-CfE,2030,ITSA,Wind offshore fixed,Wind,Available on market,600
ERAA 2025 pre-CfE,2030,ITSA,Wind onshore,Wind,Available on market,2515
ERAA 2025 pre-CfE,2030,ITSI,Wind offshore fixed,Wind,Available on market,600
ERAA 2025 pre-CfE,2030,ITSI,Wind onshore,Wind,Available on market,4696
ERAA 2025 pre-CfE,2030,LT00,Wind onshore,Wind,Available on market,4515
ERAA 2025 pre-CfE,2030,LTH1_OFF,Wind offshore fixed,Wind,Available on market,700
ERAA 2025 pre-CfE,2030,LUG1,Wind onshore,Wind,Available on market,457
ERAA 2025 pre-CfE,2030,LV00,Wind onshore,Wind,Available on market,580
ERAA 2025 pre-CfE,2030,MD00,Wind onshore,Wind,Available on market,655
ERAA 2025 pre-CfE,2030,ME00,Wind onshore,Wind,Available on market,313
ERAA 2025 pre-CfE,2030,MK00,Wind onshore,Wind,Available on market,170
ERAA 2025 pre-CfE,2030,NL00,Wind offshore fixed,Wind,Available on market,12174
ERAA 2025 pre-CfE,2030,NL00,Wind onshore,Wind,Available on market,8110
ERAA 2025 pre-CfE,2030,NOM1,Wind onshore,Wind,Available on market,2211
ERAA 2025 pre-CfE,2030,NON1,Wind onshore,Wind,Available on market,1160
ERAA 2025 pre-CfE,2030,NOS1,Wind onshore,Wind,Available on market,406
ERAA 2025 pre-CfE,2030,NOS2,Wind onshore,Wind,Available on market,1273
ERAA 2025 pre-CfE,2030,NOS3,Wind onshore,Wind,Available on market,160
ERAA 2025 pre-CfE,2030,PL00,Wind offshore fixed,Wind,Available on market,5927
ERAA 2025 pre-CfE,2030,PL00,Wind onshore,Wind,Available on market,19028
ERAA 2025 pre-CfE,2030,PT00,Wind offshore floating,Wind,Available on market,1803
ERAA 2025 pre-CfE,2030,PT00,Wind onshore,Wind,Available on market,9857
ERAA 2025 pre-CfE,2030,RO00,Wind onshore,Wind,Available on market,7300
ERAA 2025 pre-CfE,2030,RS00,Wind onshore,Wind,Available on market,6531
ERAA 2025 pre-CfE,2030,SE01,Wind onshore,Wind,Available on market,4574
ERAA 2025 pre-CfE,2030,SE02,Wind onshore,Wind,Available on market,8255
ERAA 2025 pre-CfE,2030,SE03,Wind offshore fixed,Wind,Available on market,33
ERAA 2025 pre-CfE,2030,SE03,Wind onshore,Wind,Available on market,4868
ERAA 2025 pre-CfE,2030,SE04,Wind offshore fixed,Wind,Available on market,434
ERAA 2025 pre-CfE,2030,SE04,Wind onshore,Wind,Available on market,2562
ERAA 2025 pre-CfE,2030,SI00,Wind onshore,Wind,Inelastic supply / fixed profile,118
ERAA 2025 pre-CfE,2030,SK00,Wind onshore,Wind,Available on market,750
ERAA 2025 pre-CfE,2030,UK00,Wind offshore fixed,Wind,Available on market,47029
ERAA 2025 pre-CfE,2030,UK00,Wind offshore floating,Wind,Available on market,400
ERAA 2025 pre-CfE,2030,UK00,Wind onshore,Wind,Available on market,25825
ERAA 2025 pre-CfE,2030,UKNI,Wind offshore fixed,Wind,Available on market,500
ERAA 2025 pre-CfE,2030,UKNI,Wind onshore,Wind,Available on market,1985
ERAA 2025 pre-CfE,2033,AL00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,AL00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,AT00,DSR,DSR,Available on market,720
ERAA 2025 pre-CfE,2033,AT00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,AT00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,BA00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,BA00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,BE00,DSR,DSR,Available on market,2331
ERAA 2025 pre-CfE,2033,BE00,EV - iDSR,DSR,Available on market,398
ERAA 2025 pre-CfE,2033,BE00,HP - iDSR,DSR,Available on market,141
ERAA 2025 pre-CfE,2033,BG00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,BG00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,CH00,EV - iDSR,DSR,Available on market,1488
ERAA 2025 pre-CfE,2033,CH00,HP - iDSR,DSR,Available on market,9821
ERAA 2025 pre-CfE,2033,CY00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,CY00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,CZ00,DSR,DSR,Available on market,180
ERAA 2025 pre-CfE,2033,CZ00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,CZ00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,DE00,DSR,DSR,Available on market,5106
ERAA 2025 pre-CfE,2033,DE00,EV - iDSR,DSR,Available on market,16161
ERAA 2025 pre-CfE,2033,DE00,HP - iDSR,DSR,Available on market,1149
ERAA 2025 pre-CfE,2033,DKE1,DSR,DSR,Available on market,1789
ERAA 2025 pre-CfE,2033,DKE1,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,DKE1,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,DKW1,DSR,DSR,Available on market,3026
ERAA 2025 pre-CfE,2033,DKW1,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,DKW1,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,EE00,DSR,DSR,Available on market,235
ERAA 2025 pre-CfE,2033,EE00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,EE00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,ES00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,ES00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,ES00,DSR,DSR,Out of market - primary purpose ancillary service,1148
ERAA 2025 pre-CfE,2033,FI00,DSR,DSR,Available on market,2132
ERAA 2025 pre-CfE,2033,FI00,EV - iDSR,DSR,Available on market,5446
ERAA 2025 pre-CfE,2033,FI00,HP - iDSR,DSR,Available on market,538
ERAA 2025 pre-CfE,2033,FR00,DSR,DSR,Available on market,6300
ERAA 2025 pre-CfE,2033,FR00,EV - iDSR,DSR,Available on market,264
ERAA 2025 pre-CfE,2033,FR00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,GR00,DSR,DSR,Available on market,290
ERAA 2025 pre-CfE,2033,GR00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,GR00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,GR03,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,GR03,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,HR00,DSR,DSR,Available on market,87
ERAA 2025 pre-CfE,2033,HR00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,HR00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,HU00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,HU00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,IE00,DSR,DSR,Available on market,860
ERAA 2025 pre-CfE,2033,IE00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,IE00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,ITCA,DSR,DSR,Available on market,37
ERAA 2025 pre-CfE,2033,ITCA,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,ITCA,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,ITCN,DSR,DSR,Available on market,189
ERAA 2025 pre-CfE,2033,ITCN,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,ITCN,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,ITCS,DSR,DSR,Available on market,192
ERAA 2025 pre-CfE,2033,ITCS,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,ITCS,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,ITN1,DSR,DSR,Available on market,1429
ERAA 2025 pre-CfE,2033,ITN1,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,ITN1,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,ITS1,DSR,DSR,Available on market,100
ERAA 2025 pre-CfE,2033,ITS1,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,ITS1,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,ITSA,DSR,DSR,Available on market,10
ERAA 2025 pre-CfE,2033,ITSA,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,ITSA,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,ITSI,DSR,DSR,Available on market,44
ERAA 2025 pre-CfE,2033,ITSI,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,ITSI,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,LT00,DSR,DSR,Available on market,40
ERAA 2025 pre-CfE,2033,LT00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,LT00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,LUG1,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,LUG1,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,LV00,DSR,DSR,Available on market,150
ERAA 2025 pre-CfE,2033,LV00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,LV00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,MD00,EV - iDSR,DSR,Available on market,55
ERAA 2025 pre-CfE,2033,MD00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,ME00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,ME00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,MK00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,MK00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,MT00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,MT00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,NL00,DSR,DSR,Available on market,1599
ERAA 2025 pre-CfE,2033,NL00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,NL00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,NOM1,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,NOM1,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,NON1,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,NON1,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,NOS1,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,NOS1,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,NOS2,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,NOS2,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,NOS3,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,NOS3,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,PL00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,PL00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,PT00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,PT00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,RO00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,RO00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,RS00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,RS00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,SE01,DSR,DSR,Available on market,295
ERAA 2025 pre-CfE,2033,SE01,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,SE01,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,SE02,DSR,DSR,Available on market,421
ERAA 2025 pre-CfE,2033,SE02,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,SE02,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,SE03,DSR,DSR,Available on market,2241
ERAA 2025 pre-CfE,2033,SE03,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,SE03,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,SE04,DSR,DSR,Available on market,637
ERAA 2025 pre-CfE,2033,SE04,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,SE04,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,SI00,DSR,DSR,Available on market,30
ERAA 2025 pre-CfE,2033,SI00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,SI00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,SK00,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,SK00,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,UK00,DSR,DSR,Available on market,10123
ERAA 2025 pre-CfE,2033,UKNI,DSR,DSR,Available on market,170
ERAA 2025 pre-CfE,2033,UKNI,EV - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,UKNI,HP - iDSR,DSR,Available on market,0
ERAA 2025 pre-CfE,2033,AL00,Reservoir,Hydro,Available on market,2032
ERAA 2025 pre-CfE,2033,AL00,Run of river,Hydro,Available on market,535
ERAA 2025 pre-CfE,2033,AT00,Closed loop pumping,Hydro,Available on market,300
ERAA 2025 pre-CfE,2033,AT00,Open loop pumping,Hydro,Available on market,6282
ERAA 2025 pre-CfE,2033,AT00,Pondage,Hydro,Available on market,1150
ERAA 2025 pre-CfE,2033,AT00,Reservoir,Hydro,Available on market,2559
ERAA 2025 pre-CfE,2033,AT00,Run of river,Hydro,Available on market,5392
ERAA 2025 pre-CfE,2033,BA00,Pondage,Hydro,Available on market,35
ERAA 2025 pre-CfE,2033,BA00,Reservoir,Hydro,Available on market,160
ERAA 2025 pre-CfE,2033,BA00,Run of river,Hydro,Available on market,32
ERAA 2025 pre-CfE,2033,BA00,Open loop pumping,Hydro,Out of market - primary purpose ancillary service,440
ERAA 2025 pre-CfE,2033,BA00,Pondage,Hydro,Out of market - primary purpose ancillary service,193
ERAA 2025 pre-CfE,2033,BA00,Reservoir,Hydro,Out of market - primary purpose ancillary service,1456
ERAA 2025 pre-CfE,2033,BE00,Closed loop pumping,Hydro,Available on market,1305
ERAA 2025 pre-CfE,2033,BE00,Run of river,Hydro,Available on market,157
ERAA 2025 pre-CfE,2033,BG00,Closed loop pumping,Hydro,Available on market,864
ERAA 2025 pre-CfE,2033,BG00,Open loop pumping,Hydro,Available on market,535
ERAA 2025 pre-CfE,2033,BG00,Reservoir,Hydro,Available on market,1281
ERAA 2025 pre-CfE,2033,BG00,Run of river,Hydro,Available on market,536
ERAA 2025 pre-CfE,2033,CH00,Closed loop pumping,Hydro,Available on market,1900
ERAA 2025 pre-CfE,2033,CH00,Open loop pumping,Hydro,Available on market,2958
ERAA 2025 pre-CfE,2033,CH00,Reservoir,Hydro,Available on market,8650
ERAA 2025 pre-CfE,2033,CH00,Run of river,Hydro,Available on market,4244
ERAA 2025 pre-CfE,2033,CY00,Closed loop pumping,Hydro,Available on market,40
ERAA 2025 pre-CfE,2033,CZ00,Closed loop pumping,Hydro,Available on market,678
ERAA 2025 pre-CfE,2033,CZ00,Open loop pumping,Hydro,Available on market,654
ERAA 2025 pre-CfE,2033,CZ00,Reservoir,Hydro,Available on market,520
ERAA 2025 pre-CfE,2033,CZ00,Run of river,Hydro,Available on market,415
ERAA 2025 pre-CfE,2033,DE00,Closed loop pumping,Hydro,Available on market,6891
ERAA 2025 pre-CfE,2033,DE00,Open loop pumping,Hydro,Available on market,2232
ERAA 2025 pre-CfE,2033,DE00,Reservoir,Hydro,Available on market,1008
ERAA 2025 pre-CfE,2033,DE00,Run of river,Hydro,Available on market,3934
ERAA 2025 pre-CfE,2033,ES00,Closed loop pumping,Hydro,Available on market,7161
ERAA 2025 pre-CfE,2033,ES00,Open loop pumping,Hydro,Available on market,3157
ERAA 2025 pre-CfE,2033,ES00,Reservoir,Hydro,Available on market,11536
ERAA 2025 pre-CfE,2033,ES00,Run of river,Hydro,Available on market,3118
ERAA 2025 pre-CfE,2033,FI00,Reservoir,Hydro,Available on market,3237
ERAA 2025 pre-CfE,2033,FR00,Closed loop pumping,Hydro,Available on market,1950
ERAA 2025 pre-CfE,2033,FR00,Open loop pumping,Hydro,Available on market,1850
ERAA 2025 pre-CfE,2033,FR00,Reservoir,Hydro,Available on market,9849
ERAA 2025 pre-CfE,2033,FR00,Run of river,Hydro,Available on market,13600
ERAA 2025 pre-CfE,2033,GR00,Closed loop pumping,Hydro,Available on market,1150
ERAA 2025 pre-CfE,2033,GR00,Open loop pumping,Hydro,Available on market,699
ERAA 2025 pre-CfE,2033,GR00,Pondage,Hydro,Available on market,22
ERAA 2025 pre-CfE,2033,GR00,Reservoir,Hydro,Available on market,2872
ERAA 2025 pre-CfE,2033,GR00,Run of river,Hydro,Available on market,347
ERAA 2025 pre-CfE,2033,HR00,Open loop pumping,Hydro,Available on market,282
ERAA 2025 pre-CfE,2033,HR00,Pondage,Hydro,Available on market,313
ERAA 2025 pre-CfE,2033,HR00,Reservoir,Hydro,Available on market,1423
ERAA 2025 pre-CfE,2033,HR00,Run of river,Hydro,Available on market,65
ERAA 2025 pre-CfE,2033,HU00,Run of river,Hydro,Available on market,63
ERAA 2025 pre-CfE,2033,IE00,Closed loop pumping,Hydro,Available on market,292
ERAA 2025 pre-CfE,2033,IE00,Run of river,Hydro,Available on market,215
ERAA 2025 pre-CfE,2033,ITCA,Reservoir,Hydro,Available on market,699
ERAA 2025 pre-CfE,2033,ITCA,Run of river,Hydro,Available on market,118
ERAA 2025 pre-CfE,2033,ITCN,Reservoir,Hydro,Available on market,374
ERAA 2025 pre-CfE,2033,ITCN,Run of river,Hydro,Available on market,308
ERAA 2025 pre-CfE,2033,ITCS,Closed loop pumping,Hydro,Available on market,985
ERAA 2025 pre-CfE,2033,ITCS,Open loop pumping,Hydro,Available on market,742
ERAA 2025 pre-CfE,2033,ITCS,Reservoir,Hydro,Available on market,961
ERAA 2025 pre-CfE,2033,ITCS,Run of river,Hydro,Available on market,680
ERAA 2025 pre-CfE,2033,ITN1,Closed loop pumping,Hydro,Available on market,2380
ERAA 2025 pre-CfE,2033,ITN1,Open loop pumping,Hydro,Available on market,2755
ERAA 2025 pre-CfE,2033,ITN1,Reservoir,Hydro,Available on market,6075
ERAA 2025 pre-CfE,2033,ITN1,Run of river,Hydro,Available on market,5663
ERAA 2025 pre-CfE,2033,ITS1,Reservoir,Hydro,Available on market,177
ERAA 2025 pre-CfE,2033,ITS1,Run of river,Hydro,Available on market,53
ERAA 2025 pre-CfE,2033,ITSA,Closed loop pumping,Hydro,Available on market,240
ERAA 2025 pre-CfE,2033,ITSA,Reservoir,Hydro,Available on market,142
